flow_duration,protocol,TotPackets,TotBytes,tot_fwd_pkts,totlen_fwd_pkts,fwd_iat_mean,fwd_pkt_len_max,fwd_pkt_len_mean,tot_bwd_pkts,totlen_bwd_pkts,bwd_iat_mean,bwd_pkt_len_max,bwd_pkt_len_mean
316.914,6,71,19144,39,313,8339,1360,10067,32,486,10218,1360,9077
125.543,6,173,135281,110,1283,1151,1408,122493,63,731,1925,3847,12788
859.799,6,191,17476,87,99,9996,641,8885,104,86,8347,1360,8591
280.463,6,28,7352,12,158,25496,267,1277,16,678,18694,2085,6075
22.992,17,4,352,2,48,22836,48,152,2,72,22975,72,200
45.133,6,27,7177,13,155,3761,267,1306,14,530,3471,3417,5871
17.087,6,4,160,1,0,0,0,40,3,0,4500,0,120
280.487,17,4,296,2,30,280413,30,116,2,62,280450,62,180
0.144,17,2,166,1,39,0,39,67,1,71,0,71,99
21.875,6,9,527,5,43,5468,43,311,4,0,7287,0,216
0.024,6,10,1723,6,578,3,997,1400,4,159,7,159,323
4.878,17,4,240,2,32,4876,32,120,2,32,4877,32,120
64.857,6,7459,7091730,4639,1444,13,1448,6930274,2820,776,22,1448,161456
52.717,6,28,7217,13,155,4393,267,1306,15,482,3764,1997,5911
10.567,6,16,2373,10,211,1172,211,974,6,545,2113,904,1399
1771.593,6,99,9240,66,65,27255,65,5577,33,59,55359,59,3663
1786.32,6,464,29520,246,100,7291,469,16256,218,34,8231,64,13264
1772.303,6,180,15480,120,69,14893,69,8940,60,69,30036,69,6540
1480.303,2,11,352,11,8,148030,8,352,0,0,0,0,0
3.272,17,5,1166,3,30,1606,30,174,2,468,3260,468,992
0.0,1,1,60,1,32,0,32,60,0,0,0,0,0
1.434,17,22,14707,12,992,129,1350,12248,10,217,155,1350,2459
1258.689,1,10,1160,10,88,139854,88,1160,0,0,0,0,0
30.006,6,43,9633,20,331,1579,722,3125,23,557,1345,1380,6508
756.524,2,7,224,7,8,126087,8,224,0,0,0,0,0
0.21,6,9,1002,5,213,52,213,417,4,421,50,421,585
0.822,17,4,524,2,39,809,39,134,2,167,805,167,390
0.316,17,2,140,1,34,0,34,62,1,50,0,50,78
14.106,6,2150,2023504,1363,1406,10,1448,1977916,787,776,17,1448,45588
378.118,2,4,128,4,8,126039,8,128,0,0,0,0,0
0.005,6,3,425,2,140,0,250,385,1,0,0,0,40
10.985,6,18,4266,10,275,1220,275,958,8,992,879,1440,3308
1797.759,17,448,39896,403,35,4472,288,25676,45,288,40018,288,14220
134.375,6,22,9920,11,433,73,990,1771,11,1099,13423,1440,8149
153.646,6,29,9676,14,529,56,956,2721,15,576,10965,1360,6955
1793.897,6,250,36744,154,302,11724,302,26740,96,83,18883,83,10004
2.77,17,3,183,3,33,1385,33,183,0,0,0,0,0
0.044,17,3,215,2,33,24,33,122,1,65,0,65,93
1744.669,2,19,608,19,8,96926,8,608,0,0,0,0,0
5.092,17,2,2200,2,1072,5092,1072,2200,0,0,0,0,0
0.207,6,39,16966,23,1015,9,1420,12105,16,467,13,1883,4861
1727.655,17,254,53383,254,182,6828,358,53383,0,0,0,0,0
0.233,17,2,154,1,33,0,33,61,1,65,0,65,93
79.578,6,42,9984,21,533,487,910,3031,21,469,3972,3488,6953
1.95,17,2,134,2,39,1950,39,134,0,0,0,0,0
31.88,6,74,64288,27,140,1226,343,1825,47,1395,692,2836,62463
378.906,2,4,128,4,8,126302,8,128,0,0,0,0,0
1.332,6,47,18940,26,942,53,1440,13324,21,433,57,1440,5616
4.31,6,13,5764,4,112,1436,112,280,9,730,514,1997,5484
0.086,6,3,156,1,0,0,0,40,2,0,36,0,116
1.369,6,50,19236,29,883,48,1360,13575,21,437,59,2720,5661
0.027,17,6,462,3,33,0,33,183,3,65,0,65,279
115.919,17,4,272,2,40,115918,47,136,2,40,115918,47,136
0.995,6,29,12012,17,522,62,1360,3338,12,1022,72,3921,8674
4.975,1,10,280,10,0,0,0,280,0,0,0,0,0
1.332,6,49,18654,27,849,51,1360,12998,22,476,55,2715,5656
240.225,6,52,17715,27,800,9239,1402,15027,25,197,10009,580,2688
34.623,6,36,8272,18,348,514,730,1798,18,478,2028,2880,6474
1794.983,17,449,39928,404,35,4454,288,25708,45,288,40022,288,14220
1622.655,6,108,13057,63,85,23568,501,5080,45,146,36876,1420,7977
0.107,17,3,634,2,32,29,32,120,1,486,0,486,514
157.813,6,30,7432,13,158,13151,267,1317,17,603,9860,2076,6115
2.501,17,28,12472,13,644,208,1350,8743,15,220,112,1350,3729
5.514,6,41,7349,21,218,275,314,3463,20,440,277,1152,3886
0.67,6,40,11595,22,570,31,1188,7415,18,323,34,524,4180
0.027,17,2,1152,1,548,0,548,576,1,548,0,548,576
1772.375,6,180,15480,120,69,14893,69,8940,60,69,30034,69,6540
1798.047,17,448,39896,403,35,4472,288,25676,45,288,40018,288,14220
1.384,6,47,18655,26,920,55,1460,13039,21,433,59,1460,5616
57.702,17,10,880,5,48,14423,48,380,5,72,14423,72,500
137.058,17,4,352,2,60,137057,60,176,2,60,137057,60,176
0.767,6,18,5172,10,150,85,174,704,8,828,96,1420,4468
1770.534,1,58,4872,58,56,31062,56,4872,0,0,0,0,0
0.009,17,2,554,2,249,9,249,554,0,0,0,0,0
1786.036,6,110,8746,70,65,25884,65,5140,40,59,45792,59,3606
125.543,6,34,7935,12,155,30,267,1266,22,340,5977,3417,6669
1756.967,6,94,7151,62,38,28802,205,4424,32,33,56663,98,2727
4.628,6,13,1824,8,483,661,483,1390,5,83,1155,83,434
10.535,6,72,20979,36,523,301,1152,16096,36,491,293,1179,4883
0.197,1,2,163,2,53,197,78,163,0,0,0,0,0
1799.052,6,223,27207,114,110,15920,721,12196,109,200,16655,1420,15011
33.065,17,20,1520,20,48,1740,48,1520,0,0,0,0,0
10.769,6,18,5610,10,275,1196,275,958,8,1440,820,1440,4652
1799.298,6,367,25650,214,99,8447,469,15045,153,69,11835,69,10605
0.001,6,2,104,1,0,0,0,40,1,0,0,0,64
47.338,6,25,4898,9,341,5587,722,1500,16,232,3143,1408,3398
584.685,17,48,3840,24,48,25420,48,1824,24,56,25420,56,2016
371.436,17,14,4960,14,326,28572,548,4960,0,0,0,0,0
1.584,6,39,9888,21,440,79,1360,4392,18,433,81,1360,5496
1372.115,6,173,11868,66,46,21109,46,5012,107,46,12943,46,6856
11.85,6,1920,1633282,1152,1363,10,1380,1598320,768,421,15,1923,34962
1795.995,1,58,4872,58,56,31508,56,4872,0,0,0,0,0
60.439,6,152,12690,131,132,464,174,6174,21,472,3015,1452,6516
0.488,6,7,295,4,0,162,0,164,3,7,143,7,131
1741.119,6,84,6104,56,31,31656,31,3780,28,31,64484,31,2324
0.201,6,10,1386,6,145,40,145,389,4,833,63,833,997
0.014,17,2,267,1,35,0,35,63,1,176,0,176,204
11.707,6,1835,1684273,1130,1410,10,1448,1642949,705,776,16,1448,41324
1740.019,17,27,1539,27,29,66923,29,1539,0,0,0,0,0
619.204,6,78,11999,42,125,15102,721,4698,36,278,17685,2840,7301
0.041,17,2,364,1,43,0,43,71,1,265,0,265,293
0.0,6,1,60,0,0,0,0,0,1,0,0,0,60
0.139,17,2,178,1,29,0,29,57,1,93,0,93,121
8.262,6,1831,1726046,1184,1381,6,1408,1687738,647,776,12,1408,38308
294.243,17,4,558,2,36,294238,36,128,2,187,294238,187,430
252.499,2,2,64,2,8,252499,8,64,0,0,0,0,0
840.567,17,10,2654,5,31,210140,37,297,5,443,210140,463,2357
1792.503,17,180,14040,180,50,10013,50,14040,0,0,0,0,0
87.596,6,21,5014,12,536,7963,1244,2778,9,293,7526,1282,2236
0.36,17,2,168,1,48,0,48,76,1,64,0,64,92
1787.903,6,364,25392,212,100,8473,469,14896,152,69,11840,69,10496
0.568,6,26,9017,13,261,47,683,1728,13,943,41,1448,7289
372.458,6,25,1651,17,177,23278,177,1117,8,110,9234,110,534
1791.276,6,356,22520,208,69,8653,69,12460,148,69,12185,69,10060
1.333,6,50,19309,27,892,51,1460,13613,23,433,50,1460,5696
2.439,6,5,280,2,0,2439,0,100,3,0,1172,0,180
5.373,6,40,7309,21,218,268,314,3463,19,440,283,1152,3846
1684.367,17,16,3136,16,168,112291,168,3136,0,0,0,0,0
1745.654,6,95,7203,63,38,28155,205,4476,32,33,56303,98,2727
0.424,17,8,2750,8,315,60,354,2750,0,0,0,0,0
2.209,6,27,8175,15,350,157,1088,2355,12,1067,200,1731,5820
184.129,17,4,558,2,36,184124,36,128,2,187,184124,187,430
0.846,17,21,14756,13,923,69,1350,12375,8,269,116,1350,2381
292.36,17,4,352,2,60,292359,60,176,2,60,292359,60,176
394.12,1,22,1232,22,28,18767,28,1232,0,0,0,0,0
1786.671,6,102,8296,68,65,26666,65,4930,34,59,54138,59,3366
280.358,6,27,7312,12,158,25487,267,1277,15,678,20021,2045,6035
1783.032,6,365,23087,211,69,8490,69,12787,154,69,11653,69,10300
1090.695,6,261,15861,130,70,8435,138,7822,131,36,8389,64,8039
560.455,17,6,1559,3,30,280223,30,174,3,433,280222,463,1385
1.244,6,38,9848,21,440,62,1360,4392,17,529,66,4075,5456
7.267,6,1677,1550653,1065,1378,6,1408,1514165,612,931,11,2816,36488
5.427,6,248,209887,104,634,52,1011,9087,144,1390,37,1440,200800
41.786,6,34,19232,20,509,2199,1018,2601,14,1589,3213,2954,16631
19.943,6,5,260,4,0,6647,0,172,1,48,0,48,88
0.562,6,10,968,5,256,138,256,460,5,304,138,304,508
1796.106,6,381,26736,213,99,8472,469,15074,168,65,10755,69,11662
280.422,6,28,7352,13,158,23368,267,1317,15,603,20027,2760,6035
149.02,17,4,352,2,60,149019,60,176,2,60,149019,60,176
270.74,6,14,995,9,31,33842,31,580,5,31,67643,31,415
42.034,17,4,3100,4,747,14011,1451,3100,0,0,0,0,0
1772.242,6,182,15629,121,69,14768,69,8980,61,69,29533,69,6649
300.834,6,42,12379,23,733,13674,1360,6817,19,399,479,1360,5562
1.012,17,3,183,2,33,999,33,122,1,33,0,33,61
0.053,17,4,284,2,32,39,32,120,2,54,41,60,164
2.995,17,13,7953,7,802,497,1350,5816,6,328,591,1350,2137
0.028,17,2,235,1,36,0,36,64,1,143,0,143,171
62.295,6,24,11777,13,367,64,783,1678,11,1378,6215,3966,10099
0.227,17,8,2758,8,316,32,355,2758,0,0,0,0,0
367.159,6,27,1767,18,177,21597,177,1181,9,110,8550,110,586
1743.918,6,97,7307,63,38,28127,205,4476,34,33,52835,98,2831
2.654,17,6,870,3,40,1311,40,204,3,194,1311,194,666
0.021,6,10,1512,5,503,5,503,771,5,473,5,473,741
1786.5,6,354,22509,206,69,8714,69,12380,148,69,12151,69,10129
37.184,17,4,352,2,60,37182,60,176,2,60,37183,60,176
14.692,6,10,436,4,0,4897,0,172,6,0,1736,0,264
1798.563,17,384,64287,384,139,4695,391,64287,0,0,0,0,0
1.329,6,41,9968,21,440,66,1360,4392,20,433,60,1360,5576
1740.592,17,28,6580,28,207,64466,207,6580,0,0,0,0,0
0.0,17,1,100,1,72,0,72,100,0,0,0,0,0
1769.271,1,58,4872,0,0,0,0,0,58,56,31039,56,4872
1756.796,17,54,18144,54,308,33147,308,18144,0,0,0,0,0
21.242,6,22,3222,13,183,1770,517,1601,9,381,2654,499,1621
153.908,6,27,6494,11,220,6225,516,1326,16,348,10254,1452,5168
0.264,6,21,5000,10,137,29,267,1092,11,692,25,1467,3908
756.161,2,6,192,6,8,151232,8,192,0,0,0,0,0
1799.992,6,201,13974,73,46,24999,46,5910,128,46,14065,46,8064
1401.249,17,12,888,6,30,280247,30,348,6,62,280246,62,540
1796.18,17,87,3648,86,14,21131,14,3612,1,8,0,8,36
1787.321,6,102,8228,68,64,26676,64,4896,34,58,54157,58,3332
1.339,6,38,8252,19,320,74,1162,2716,19,433,64,1360,5536
2.182,6,10,1687,7,100,363,100,384,3,1179,959,1179,1303
1773.59,6,183,15738,121,69,14779,69,8980,62,69,29067,69,6758
503.92,2,4,128,4,8,167973,8,128,0,0,0,0,0
1799.117,17,448,39896,403,35,4475,288,25676,45,288,40017,288,14220
4.19,6,39,7269,19,218,232,314,3383,20,440,207,1152,3886
1795.08,6,357,22629,208,69,8671,69,12460,149,69,12126,69,10169
0.827,6,149,103186,82,1308,10,1432,96215,67,427,11,1432,6971
280.542,6,27,7312,12,158,25503,267,1277,15,775,20033,3465,6035
1.191,6,12,2293,7,145,198,145,429,5,830,173,830,1864
53.453,6,26,8848,7,155,380,267,1066,19,467,2968,1460,7782
1753.515,6,189,11921,95,52,18654,208,7231,94,31,18852,31,4690
0.067,6,11,1535,5,507,16,507,727,6,556,13,556,808
1.737,6,14,2351,8,188,248,245,700,6,703,293,1152,1651
1799.566,17,142,11360,71,48,25708,48,5396,71,56,25708,56,5964
0.239,6,14,6093,7,128,39,128,500,7,1305,39,1448,5593
216.509,6,30,7432,13,158,18042,267,1317,17,543,13528,1400,6115
1797.484,6,346,28493,198,75,9124,267,13191,148,132,12227,1452,15302
23.849,17,27,9126,12,418,2164,1350,5361,15,223,1700,1350,3765
281.403,6,32,7516,14,158,21646,267,1357,18,603,16550,2076,6159
1789.134,17,17,5712,17,308,111820,308,5712,0,0,0,0,0
1.198,1,10,840,10,56,133,56,840,0,0,0,0,0
1793.792,6,358,22876,208,69,8665,69,12598,150,69,12038,69,10278
0.171,17,2,152,1,48,0,48,76,1,48,0,48,76
3.04,17,2,122,2,33,3040,33,122,0,0,0,0,0
4.461,17,2,656,2,300,4461,300,656,0,0,0,0,0
0.426,6,18,3004,9,266,53,517,1542,9,493,51,828,1462
143.531,1,4,224,4,28,47843,28,224,0,0,0,0,0
125.651,6,5,267,3,0,62825,0,152,2,7,125429,7,115
4.515,6,38,7245,20,218,237,314,3423,18,516,249,1179,3822
6.104,6,1559,1486473,991,1423,5,1448,1452273,568,776,10,1448,34200
1.621,6,49,20882,28,940,60,1460,15266,21,433,72,1460,5616
1778.847,17,140,11200,70,48,25780,48,5320,70,56,25780,56,5880
1741.451,17,30,7050,30,207,60050,207,7050,0,0,0,0,0
1791.386,17,87,3648,86,14,21075,14,3612,1,8,0,8,36
0.264,6,10,1380,5,145,66,145,349,5,827,64,827,1031
1.348,6,49,19102,28,881,49,1360,13486,21,476,58,2715,5616
1.996,17,2,120,2,32,1996,32,120,0,0,0,0,0
256.723,17,4,240,2,32,256722,32,120,2,32,256722,32,120
9.213,6,88,28951,45,581,209,1152,22733,43,449,213,1179,6218
1776.433,1,268,15008,268,28,6653,28,15008,0,0,0,0,0
1.815,17,2,154,1,33,0,33,61,1,65,0,65,93
187.258,1,2,208,2,76,187258,76,208,0,0,0,0,0
2.357,17,4,1536,4,356,785,356,1536,0,0,0,0,0
852.526,1,24,2544,24,78,37066,78,2544,0,0,0,0,0
0.513,17,3,451,2,39,184,39,134,1,289,0,289,317
0.068,17,2,323,1,33,0,33,61,1,234,0,234,262
281.681,6,29,7392,13,158,23473,267,1317,16,603,18758,2036,6075
1780.973,17,73,3060,72,14,25084,14,3024,1,8,0,8,36
1790.309,6,362,22898,210,69,8566,69,12678,152,69,11855,69,10220
969.16,1,14,784,14,28,74550,28,784,0,0,0,0,0
751.021,17,20,1520,20,48,39527,48,1520,0,0,0,0,0
104.773,6,86,58518,52,1211,2054,1368,49954,34,747,1926,1368,8564
133.937,6,27,7312,12,158,12176,267,1277,15,678,9563,2045,6035
300.932,6,46,16225,25,955,12538,1460,10583,21,399,435,1460,5642
46.803,6,6153,5926679,4117,1363,11,1408,5816143,2036,931,22,2801,110536
254.571,17,4,352,2,60,254570,60,176,2,60,254570,60,176
4.001,17,4,248,4,34,1333,34,248,0,0,0,0,0
2.406,6,57,24104,32,997,77,1460,18283,25,400,88,1460,5821
257.995,17,4,1536,4,356,85998,356,1536,0,0,0,0,0
688.278,17,6,246,5,14,172069,14,210,1,8,0,8,36
2.95,17,2,124,2,34,2950,34,124,0,0,0,0,0
56.14,6,19,3624,10,476,6232,580,2912,9,212,7013,212,712
2.321,6,14,2351,8,188,331,245,700,6,703,412,1152,1651
31.113,17,36,5292,18,48,1829,48,1368,18,190,1829,308,3924
0.411,6,21,7203,13,318,33,600,1958,8,1205,56,1851,5245
280.009,6,32,7512,15,158,20000,267,1397,17,543,17500,1400,6115
21.443,17,12,1056,6,48,4286,48,456,6,72,4285,72,600
3.638,17,10,2770,5,30,905,30,290,5,468,892,468,2480
1741.315,17,28,6580,28,207,64493,207,6580,0,0,0,0,0
0.077,17,2,178,1,29,0,29,57,1,93,0,93,121
280.603,6,30,7432,13,158,23383,267,1317,17,603,17534,2076,6115
59.331,6,355,284651,172,209,346,230,13509,183,1469,320,2816,271142
2.506,17,28,17156,12,585,223,1350,7356,16,584,163,1350,9800
0.02,17,2,503,1,40,0,40,68,1,407,0,407,435
1785.857,6,359,22709,209,69,8585,69,12569,150,69,11985,69,10140
1741.323,17,30,31680,30,1028,60045,1028,31680,0,0,0,0,0
300.857,6,51,10566,25,433,12535,910,3258,26,312,530,1460,7308
0.017,17,4,524,2,39,3,39,134,2,167,2,167,390
280.597,6,28,7352,12,158,25508,267,1277,16,603,18700,1400,6075
32.678,6,31,5676,18,174,1922,517,2350,13,440,2722,499,3326
1766.439,6,80,4212,40,26,45292,26,2106,40,26,45292,26,2106
2.396,17,3,1176,3,364,1198,364,1176,0,0,0,0,0
0.205,17,2,152,1,48,0,48,76,1,48,0,48,76
303.038,6,56,24305,32,1062,9775,1360,18314,24,358,472,1360,5991
0.257,6,21,5000,11,137,25,267,1132,10,692,27,1467,3868
1737.627,1,56,4704,56,56,31593,56,4704,0,0,0,0,0
0.076,17,2,245,1,32,0,32,60,1,157,0,157,185
7.721,6,4,168,3,0,3860,0,124,1,0,0,0,44
7.84,6,40,7602,21,224,392,314,3756,19,513,421,1179,3846
126.411,6,17,3307,8,92,18058,92,504,9,333,15766,1408,2803
0.0,17,1,1477,1,1449,0,1449,1477,0,0,0,0,0
316.998,6,72,18809,38,311,8567,1360,9330,34,386,9602,4649,9479
1792.809,17,180,11520,180,36,10015,36,11520,0,0,0,0,0
136.008,6,27,8752,14,158,10462,267,1357,13,1145,11316,4845,7395
33.36,17,28,12540,14,659,2563,1350,9620,14,180,2563,1350,2920
35.397,6,26,4125,11,304,3539,304,2708,15,83,2526,83,1417
4.006,17,8,792,4,39,1332,39,268,4,103,1332,103,524
1786.684,6,105,8416,68,65,26666,65,4930,37,59,49627,59,3486
1.027,6,10,1687,7,100,171,100,384,3,1179,380,1179,1303
618.074,6,72,14388,32,180,19937,621,4067,40,300,15844,4649,10321
1787.91,6,373,25959,215,98,8354,469,15223,158,69,11387,69,10736
0.205,17,2,180,1,30,0,30,58,1,94,0,94,122
1658.992,6,29,5158,19,273,92166,413,3499,10,125,184311,269,1659
1684.453,2,26,832,26,8,67378,8,832,0,0,0,0,0
0.165,6,2,116,1,0,0,0,64,1,0,0,0,52
4.727,6,39,7269,19,218,262,314,3383,20,513,235,1179,3886
0.696,6,10,861,5,222,172,222,426,5,231,172,231,435
1735.921,1,8,448,8,28,247988,28,448,0,0,0,0,0
0.345,6,10,887,5,248,84,248,452,5,231,84,231,435
0.06,6,10,1495,5,507,14,507,727,5,556,15,556,768
36.003,6,5,3080,3,0,18001,0,120,2,1440,27904,1440,2960
1795.972,6,355,22480,207,69,8718,69,12420,148,69,12217,69,10060
4.34,17,26,7423,12,252,391,1350,3367,14,261,331,1350,4056
46.685,6,8,352,7,0,2994,0,308,1,0,0,0,44
1799.658,6,370,26239,215,105,8409,469,15554,155,69,11684,69,10685
11.326,6,1828,1561051,1102,1363,10,1380,1527769,726,421,15,1923,33282
1777.723,17,79,3312,78,14,23087,14,3276,1,8,0,8,36
378.108,2,3,96,3,8,189054,8,96,0,0,0,0,0
0.639,6,7,295,4,0,213,0,164,3,7,161,7,131
175.174,17,2,72,1,8,0,8,36,1,8,0,8,36
15.153,6,24,6993,13,275,1262,275,1078,11,910,1014,1440,5915
64.533,6,39,11473,16,310,4302,1189,2822,23,454,2931,1997,8651
137.609,6,5343,4529321,2540,610,54,1396,143212,2803,1518,49,6980,4386109
0.321,6,130,271136,87,194,3,230,5311,43,6428,6,21120,265825
628.359,17,12,1056,6,48,125669,48,456,6,72,125669,72,600
0.007,17,2,503,1,40,0,40,68,1,407,0,407,435
254.49,6,7,418,4,106,84830,106,274,3,0,1517,0,144
56.691,17,4,352,2,48,56683,48,152,2,72,56682,72,200
1770.486,6,99,9240,66,65,27238,65,5577,33,59,55324,59,3663
0.528,17,3,451,2,39,38,39,134,1,289,0,289,317
240.704,2,3,96,3,8,120352,8,96,0,0,0,0,0
240.217,6,54,17901,29,803,8579,1408,15180,25,176,10008,580,2721
3.124,6,22,3505,13,167,260,293,1530,9,537,357,1179,1975
0.366,17,2,152,1,48,0,48,76,1,48,0,48,76
0.429,6,10,1992,5,288,97,288,508,5,424,63,434,1484
2.67,17,4,518,3,39,568,39,201,1,289,0,289,317
1792.308,6,355,22480,207,69,8700,69,12420,148,69,12192,69,10060
298.351,2,3,96,3,8,149175,8,96,0,0,0,0,0
1796.045,17,448,39896,403,35,4467,288,25676,45,288,40017,288,14220
20.182,17,22,1637,14,40,1547,41,960,8,56,2875,57,677
1796.485,6,253,37214,155,302,11665,302,27094,98,83,18520,83,10120
1787.454,6,104,8376,68,65,26678,65,4930,36,59,51065,59,3446
1787.69,6,102,8160,68,63,26681,63,4862,34,57,54167,57,3298
755.717,2,6,192,6,8,151143,8,192,0,0,0,0,0
7.661,17,6,528,3,48,3824,48,228,3,72,3824,72,300
0.569,6,10,924,5,283,98,283,551,5,105,98,105,373
8.368,6,41,7280,26,126,334,267,2704,15,567,469,1420,4576
1776.199,17,73,3060,72,14,25016,14,3024,1,8,0,8,36
0.745,17,2,266,1,41,0,41,69,1,169,0,169,197
369.534,6,18,1242,14,180,28425,180,916,4,110,20059,110,326
20.149,6,19,2949,10,255,2238,517,1815,9,323,2517,499,1134
1744.69,2,27,864,27,8,67103,8,864,0,0,0,0,0
1795.312,17,29,9512,29,300,64118,300,9512,0,0,0,0,0
18.06,6,28,7376,10,165,17,267,1069,18,398,1062,3417,6307
0.382,6,21,7215,13,318,31,600,1970,8,964,52,1851,5245
1783.295,17,140,11200,70,48,25844,48,5320,70,56,25844,56,5880
365.997,6,27,1767,18,177,21529,177,1181,9,110,8849,110,586
1782.69,6,204,14140,74,46,24420,46,5950,130,46,13818,46,8190
0.031,17,3,244,2,32,10,32,120,1,96,0,96,124
4.506,17,10,820,10,54,500,54,820,0,0,0,0,0
0.16,6,27,7296,13,155,13,267,1301,14,603,11,1400,5995
4.798,6,16,5155,7,150,799,174,584,9,701,542,1452,4571
1678.719,17,18,4639,9,31,209838,37,536,9,427,209838,463,4103
1655.658,1,8,448,8,28,236522,28,448,0,0,0,0,0
0.021,17,2,172,1,50,0,50,78,1,66,0,66,94
0.856,6,51,13829,24,551,37,1429,4840,27,464,32,1986,8989
1794.539,6,367,23236,212,69,8504,69,12827,155,69,11652,69,10409
58.03,6,6929,6517302,4527,1361,12,1408,6387722,2402,931,24,2801,129580
1753.793,1,59,4956,59,56,30237,56,4956,0,0,0,0,0
1789.684,6,399,92691,183,421,9831,1460,65595,216,196,8322,2920,27096
277.823,17,4,240,2,32,277822,32,120,2,32,277822,32,120
1772.296,6,180,15480,120,69,14893,69,8940,60,69,30031,69,6540
1773.441,6,180,15480,120,69,14902,69,8940,60,69,30049,69,6540
0.035,6,10,1542,5,505,8,505,773,5,501,8,501,769
0.281,6,44,17254,24,937,12,1420,12233,20,420,14,1420,5021
11.794,6,102,31302,51,568,235,1152,24780,51,447,229,1179,6522
1771.167,6,101,9410,66,66,27248,66,5610,35,60,52090,60,3800
1.33,6,49,17833,26,851,53,1440,12137,23,433,52,1440,5696
280.479,6,29,7392,13,158,23373,267,1317,16,775,18694,4836,6075
1772.927,6,180,15480,120,69,14898,69,8940,60,69,30047,69,6540
0.17,1,2,168,2,56,170,56,168,0,0,0,0,0
262.163,6,34,4489,18,304,15421,304,3052,16,83,17447,83,1437
112.456,17,4,352,2,60,112455,60,176,2,60,112454,60,176
13.1,6,32,8952,14,158,1007,267,1357,18,763,767,2076,7595
0.181,6,42,16385,23,950,8,1420,11392,19,420,9,1420,4993
0.027,17,2,495,1,39,0,39,67,1,400,0,400,428
4.259,6,35,6209,18,206,250,314,2784,17,548,249,1179,3425
0.581,1,20,560,20,0,0,0,560,0,0,0,0,0
2.182,17,4,314,2,31,2136,31,118,2,70,2130,70,196
1353.897,6,78,6344,52,65,26547,65,3770,26,59,54149,59,2574
0.016,17,2,152,1,48,0,48,76,1,48,0,48,76
74.06,6,29,11994,9,156,9257,267,1152,20,627,3892,2006,10842
1.288,17,4,624,2,64,976,64,184,2,192,919,192,440
1748.805,1,8,448,8,28,249829,28,448,0,0,0,0,0
0.354,6,2,80,1,0,0,0,40,1,0,0,0,40
0.089,6,9,1339,5,145,22,145,349,4,826,26,826,990
280.605,6,32,7853,14,158,21585,267,1357,18,524,16505,1400,6496
280.499,6,29,7392,14,158,21576,267,1357,15,678,20028,3456,6035
1794.097,6,356,22520,208,69,8667,69,12460,148,69,12204,69,10060
0.013,6,10,1512,5,503,3,503,771,5,473,3,473,741
158.825,6,32,7912,17,189,9790,516,1630,15,473,11338,1452,6282
24.814,17,4,352,2,60,24813,60,176,2,60,24812,60,176
55.665,17,9,3480,9,358,6958,548,3480,0,0,0,0,0
0.006,17,2,399,1,39,0,39,67,1,304,0,304,332
1785.883,17,29,9512,29,300,63781,300,9512,0,0,0,0,0
0.004,17,2,449,1,48,0,48,76,1,345,0,345,373
64.097,6,25,3500,11,304,6409,304,2088,14,83,4912,83,1412
0.01,17,2,410,1,46,0,46,74,1,308,0,308,336
1791.022,6,356,22520,208,69,8652,69,12460,148,69,12183,69,10060
0.641,6,22,5330,12,113,57,162,936,10,665,70,1420,4394
0.984,17,2,144,1,36,0,36,64,1,52,0,52,80
1.326,6,38,8252,19,320,73,1162,2716,19,476,64,2715,5536
355.832,6,58,19085,29,541,12708,1360,6147,29,619,12694,1360,12938
10.998,6,20,4442,11,275,1099,275,998,9,768,777,1440,3444
1712.87,17,12,498,11,14,171287,14,462,1,8,0,8,36
17.15,17,60,22112,27,506,659,1350,14437,33,204,533,1350,7675
318.278,6,594,523238,393,1334,811,1360,508094,201,228,129,2667,15144
0.014,6,2,116,0,0,0,0,0,2,0,0,0,116
1791.9,1,342,28728,342,56,5254,56,28728,0,0,0,0,0
11.296,6,1798,1561658,1083,1388,10,1420,1528837,715,467,15,1883,32821
1782.671,1,90,5040,90,28,20030,28,5040,0,0,0,0,0
1.659,6,48,18749,29,854,59,1360,13168,19,437,81,2715,5581
373.496,6,18,1242,14,180,28730,180,916,4,110,20067,110,326
0.018,17,2,375,1,29,0,29,57,1,290,0,290,318
60.851,6,2974,2693617,1946,1306,31,1368,2633253,1028,776,59,1473,60364
1700.468,17,12,498,11,14,170046,14,462,1,8,0,8,36
7.69,17,18,8210,8,315,1098,1350,2749,10,518,761,1350,5461
33.811,6,31,5095,15,154,2415,722,1860,16,342,2241,1440,3235
14.528,6,2243,2107414,1457,1369,9,1408,2061878,786,931,18,2816,45536
10.871,6,18,5610,10,275,1207,275,958,8,1440,837,1440,4652
1790.518,17,87,3648,86,14,21064,14,3612,1,8,0,8,36
1788.268,17,87,3648,86,14,21038,14,3612,1,8,0,8,36
33.237,6,24,7098,11,229,3316,517,1497,13,820,2763,2448,5601
1788.81,17,87,3648,86,14,21044,14,3612,1,8,0,8,36
1.227,6,24,8004,12,164,95,267,1288,12,1014,95,2804,6716
1794.774,17,406,52785,194,178,9297,1350,40103,212,31,8506,60,12682
0.091,6,10,1514,5,503,22,503,771,5,475,22,475,743
0.102,6,10,1512,5,503,25,503,771,5,473,25,473,741
